"list_hover href","list_hover src","d-flex href","product-list__price","card__text"
"https://jewelbox.co.in/otteline-dazzling-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747204548.jpg","https://jewelbox.co.in/otteline-dazzling-diamond-ear-studs/","₹1,04,562","Otteline Dazzling Diamond Ear Studs"
"https://jewelbox.co.in/radiant-vault-round-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746525022.jpg","https://jewelbox.co.in/radiant-vault-round-diamond-stud-for-men/","₹55,485","Radiant Vault Round Diamond Stud for Men"
"https://jewelbox.co.in/minimal-radiance-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746255606.jpg","https://jewelbox.co.in/minimal-radiance-diamond-stud-for-men/","₹37,388","Minimal Radiance Diamond Stud for Men"
"https://jewelbox.co.in/tulip-twist-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1747140309.jpg","https://jewelbox.co.in/tulip-twist-diamond-stud-earrings/","₹61,743","Tulip Twist Diamond Stud Earrings"
"https://jewelbox.co.in/alexis-modern-charm-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746870255.jpg","https://jewelbox.co.in/alexis-modern-charm-diamond-hoops/","₹29,245","Alexi's Modern Charm Diamond Hoops"
"https://jewelbox.co.in/bright-sileo-princess-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746443378.jpg","https://jewelbox.co.in/bright-sileo-princess-cut-diamond-stud-for-men/","₹40,111","Bright Sileo Princess Cut Diamond Stud For Men"
"https://jewelbox.co.in/dazzling-sopranos-opera-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747029164.jpg","https://jewelbox.co.in/dazzling-sopranos-opera-diamond-hoops/","₹80,741","Dazzling Soprano's Opera Diamond Hoops"
"https://jewelbox.co.in/round-glow-of-grace-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746257052.jpg","https://jewelbox.co.in/round-glow-of-grace-diamond-stud-for-men/","₹39,735","Round Glow Of Grace Diamond Stud For Men"
"https://jewelbox.co.in/frondlace-misfern-shining-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747205571.jpg","https://jewelbox.co.in/frondlace-misfern-shining-diamond-studs/","₹72,495","Frondlace Misfern Shining Diamond Studs"
"https://jewelbox.co.in/aero-oval-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746177955.jpg","https://jewelbox.co.in/aero-oval-diamond-stud-for-men/","₹38,890","Aero Oval Diamond Stud For Men"
"https://jewelbox.co.in/radiant-snowdrop-ixora-marquise-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746690189.jpg","https://jewelbox.co.in/radiant-snowdrop-ixora-marquise-diamond-earrings/","₹68,979","Radiant Snowdrop Ixora Marquise Diamond Earrings"
"https://jewelbox.co.in/swirling-red-stone-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747118862.jpg","https://jewelbox.co.in/swirling-red-stone-diamond-earrings/","₹63,282","Swirling Red Stone Diamond Earrings"
"https://jewelbox.co.in/trigonum-lux-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746445560.jpg","https://jewelbox.co.in/trigonum-lux-diamond-stud-for-men/","₹10,380","Trigonum Lux Diamond Stud for Men"
"https://jewelbox.co.in/bemused-strange-affair-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747044733.jpg","https://jewelbox.co.in/bemused-strange-affair-diamond-studs/","₹84,057","Bemused Strange Affair Diamond Studs"
"https://jewelbox.co.in/blue-fanfare-dazzling-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747218242.jpg","https://jewelbox.co.in/blue-fanfare-dazzling-diamond-studs/","₹94,103","Blue Fanfare Dazzling Diamond Studs"
"https://jewelbox.co.in/crystal-circle-diamond-eternity-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747216790.jpg","https://jewelbox.co.in/crystal-circle-diamond-eternity-hoops/","₹80,319","Crystal Circle Diamond Eternity Hoops"
"https://jewelbox.co.in/dazzling-edge-round-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746518761.jpg","https://jewelbox.co.in/dazzling-edge-round-cut-diamond-stud-for-men/","₹16,030","Dazzling Edge Round Cut Diamond Stud for Men"
"https://jewelbox.co.in/everyday-glimmering-cornucopia-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746856724.jpg","https://jewelbox.co.in/everyday-glimmering-cornucopia-diamond-studs/","₹40,558","Everyday Glimmering Cornucopia Diamond Studs"
"https://jewelbox.co.in/glimmering-auctor-crest-round-diamond-studs-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746527502.jpg","https://jewelbox.co.in/glimmering-auctor-crest-round-diamond-studs-for-men/","₹56,612","Glimmering Auctor Crest Round Diamond Studs for Men"
"https://jewelbox.co.in/madame-bijous-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747135383.jpg","https://jewelbox.co.in/madame-bijous-diamond-earrings/","₹33,373","Madame Bijou’s Diamond Earrings"
"https://jewelbox.co.in/princess-cut-diamond-drift-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746179306.jpg","https://jewelbox.co.in/princess-cut-diamond-drift-stud-for-men/","₹38,890","Princess Cut Diamond Drift Stud For Men"
"https://jewelbox.co.in/radiant-camellia-charmille-oval-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746615286.jpg","https://jewelbox.co.in/radiant-camellia-charmille-oval-diamond-studs/","₹87,759","Radiant Camellia Charmille Oval Diamond studs"
"https://jewelbox.co.in/twilight-cascade-double-diamond-drops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746794657.jpg","https://jewelbox.co.in/twilight-cascade-double-diamond-drops/","₹1,34,368","Twilight Cascade Double Diamond Drops"
"https://jewelbox.co.in/enchanting-yuruma-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747120542.jpg","https://jewelbox.co.in/enchanting-yuruma-diamond-hoops/","₹49,632","Enchanting Yuruma Diamond Hoops"
"https://jewelbox.co.in/petite-pou-belle-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747027992.jpg","https://jewelbox.co.in/petite-pou-belle-diamond-studs/","₹39,568","Petite Pou Belle Diamond Studs"
"https://jewelbox.co.in/phantom-princess-cut-diamond-earring-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746531469.jpg","https://jewelbox.co.in/phantom-princess-cut-diamond-earring-for-men/","₹56,987","Phantom Princess Cut Diamond Earring For Men"
"https://jewelbox.co.in/princess-cut-diamond-prism-stud/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746180238.jpg","https://jewelbox.co.in/princess-cut-diamond-prism-stud/","₹76,861","Princess Cut Diamond Prism Stud For Men"
"https://jewelbox.co.in/sparkling-vintage-heirloom-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746783020.jpg","https://jewelbox.co.in/sparkling-vintage-heirloom-diamond-earrings/","₹83,064","Sparkling Vintage Heirloom Diamond Earrings"
"https://jewelbox.co.in/regal-pear-shaped-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746181746.jpg","https://jewelbox.co.in/regal-pear-shaped-diamond-stud-for-men/","₹43,481","Regal Pear Shaped Diamond Stud For Men"
"https://jewelbox.co.in/petite-trine-spark-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746791507.jpg","https://jewelbox.co.in/petite-trine-spark-diamond-studs/","₹40,378","Petite Trine Spark Diamond Studs"
"https://jewelbox.co.in/radiant-ignis-round-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746532312.jpg","https://jewelbox.co.in/radiant-ignis-round-cut-diamond-stud-for-men/","₹56,236","Radiant Ignis Round Cut Diamond Stud for Men"
"https://jewelbox.co.in/roy-emorys-bedazzled-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747042295.jpg","https://jewelbox.co.in/roy-emorys-bedazzled-diamond-hoops/","₹81,983","Roy Emory's Bedazzled Diamond Hoops"
"https://jewelbox.co.in/shimmering-madame-castafore-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746623114.jpg","https://jewelbox.co.in/shimmering-madame-castafore-diamond-earrings/","₹93,072","Shimmering Madame Castafore Diamond Earrings"
"https://jewelbox.co.in/shining-celeste-melange-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746706634.jpg","https://jewelbox.co.in/shining-celeste-melange-diamond-earrings/","₹1,27,718","Shining Celeste Mélange Diamond Earrings"
"https://jewelbox.co.in/sleek-trendsetter-diamond-earrings-2/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747133746.jpg","https://jewelbox.co.in/sleek-trendsetter-diamond-earrings-2/","₹42,628","Sleek Trendsetter Diamond Earrings"
"https://jewelbox.co.in/bright-orion-round-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746526156.jpg","https://jewelbox.co.in/bright-orion-round-diamond-stud-for-men/","₹6,126","Bright Orion Round Diamond Stud for Men"
"https://jewelbox.co.in/elegant-velouria-shimmering-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746788130.jpg","https://jewelbox.co.in/elegant-velouria-shimmering-diamond-hoops/","₹78,081","Elegant Velouria Shimmering Diamond Hoops"
"https://jewelbox.co.in/glowing-peridot-finkle-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746619697.jpg","https://jewelbox.co.in/glowing-peridot-finkle-diamond-earrings/","₹1,46,266","Glowing Peridot Finkle Diamond Earrings"
"https://jewelbox.co.in/heartbeat-sleek-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746182642.jpg","https://jewelbox.co.in/heartbeat-sleek-diamond-stud-for-men/","₹38,139","Heartbeat Sleek Diamond Stud For Men"
"https://jewelbox.co.in/maharani-gayatri-chime-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747115749.jpg","https://jewelbox.co.in/maharani-gayatri-chime-diamond-earrings/","₹1,08,101","Maharani Gayatri Chime Diamond Earrings"
"https://jewelbox.co.in/shimmering-delicate-wishbone-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747034225.jpg","https://jewelbox.co.in/shimmering-delicate-wishbone-diamond-earrings/","₹71,790","Shimmering Delicate Wishbone Diamond Earrings"
"https://jewelbox.co.in/true-shine-round-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746184614.jpg","https://jewelbox.co.in/true-shine-round-diamond-stud-for-men/","₹21,132","True Shine Round Diamond Stud For Men"
"https://jewelbox.co.in/jazz-age-glamour-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746792886.jpg","https://jewelbox.co.in/jazz-age-glamour-diamond-earrings/","₹31,784","Jazz Age Glamour Diamond Earrings"
"https://jewelbox.co.in/moselle-frondlace-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747031418.jpg","https://jewelbox.co.in/moselle-frondlace-diamond-earrings/","₹69,023","Moselle Frondlace Diamond Earrings"
"https://jewelbox.co.in/shimmering-amour-dual-cut-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746708283.jpg","https://jewelbox.co.in/shimmering-amour-dual-cut-diamond-earrings/","₹87,166","Shimmering Amour Dual Cut Diamond Earrings"
"https://jewelbox.co.in/diamond-encrusted-filix-danglers/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1747137227.jpg","https://jewelbox.co.in/diamond-encrusted-filix-danglers/","₹82,797","Diamond Encrusted Filix Danglers"
"https://jewelbox.co.in/shining-frame-square-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746186541.jpg","https://jewelbox.co.in/shining-frame-square-diamond-stud-for-men/","₹20,193","Shining Frame Square Diamond Stud For Men"
"https://jewelbox.co.in/rita-hayworth-green-stone-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747314139.jpg","https://jewelbox.co.in/rita-hayworth-green-stone-diamond-studs/","₹1,92,115","Rita Hayworth Green Stone Diamond Studs"
"https://jewelbox.co.in/shimmering-carnation-red-stone-diamond-ear-studs/","https://jewelboxnew.s3.ap-south-1.amazonaws.com/uploads/dsg_img/dsg_img_1726462700_1.jpg","https://jewelbox.co.in/shimmering-carnation-red-stone-diamond-ear-studs/","₹78,697","Shimmering Carnation Red Stone Diamond Ear Studs"
"https://jewelbox.co.in/starline-dangling-diamond-dazzlers/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747043526.jpg","https://jewelbox.co.in/starline-dangling-diamond-dazzlers/","₹1,08,114","Starline Dangling Diamond Dazzlers"
"https://jewelbox.co.in/dazzling-elowfern-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1747138473.jpg","https://jewelbox.co.in/dazzling-elowfern-diamond-earrings/","₹49,323","Dazzling Elowfern Diamond Earrings"
"https://jewelbox.co.in/evanora-pink-and-blue-stone-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746775992.jpg","https://jewelbox.co.in/evanora-pink-and-blue-stone-diamond-studs/","₹1,23,001","EvaNora Pink and Blue Stone Diamond Studs"
"https://jewelbox.co.in/shimmering-intertwined-circle-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746691907.jpg","https://jewelbox.co.in/shimmering-intertwined-circle-diamond-earrings/","₹71,475","Shimmering Intertwined Circle Diamond Earrings"
"https://jewelbox.co.in/shimmering-wonder-woman-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747032906.jpg","https://jewelbox.co.in/shimmering-wonder-woman-diamond-hoops/","₹29,053","Shimmering Wonder Woman Diamond Hoops"
"https://jewelbox.co.in/gleaming-round-orb-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746188046.jpg","https://jewelbox.co.in/gleaming-round-orb-diamond-stud-for-men/","₹26,717","Gleaming Round Orb Diamond Stud For Men"
"https://jewelbox.co.in/rim-square-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746189017.jpg","https://jewelbox.co.in/rim-square-diamond-stud-for-men/","₹22,322","Rim Square Diamond Stud For Men"
"https://jewelbox.co.in/shimmering-quatro-emerald-cut-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746691061.jpg","https://jewelbox.co.in/shimmering-quatro-emerald-cut-diamond-earrings/","₹71,943","Shimmering Quatro Emerald Cut Diamond Earrings"
"https://jewelbox.co.in/shimmery-calendula-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746704788.jpg","https://jewelbox.co.in/shimmery-calendula-diamond-ear-studs/","₹1,07,661","Shimmery Calendula Diamond Ear Studs"
"https://jewelbox.co.in/glowing-periwinkle-mixed-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746618006.jpg","https://jewelbox.co.in/glowing-periwinkle-mixed-diamond-studs/","₹1,50,025","Glowing Periwinkle Mixed Diamond Studs"
"https://jewelbox.co.in/charming-collette-charmaine-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_WER1521_1750233266.jpg","https://jewelbox.co.in/charming-collette-charmaine-diamond-hoops/","₹1,00,712","Charming Collette Charmaine Diamond Hoops"
"https://jewelbox.co.in/elva-brilliance-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_WER1514_1749798193.jpg","https://jewelbox.co.in/elva-brilliance-diamond-studs/","₹2,31,683","Elva Brilliance Diamond Studs"
"https://jewelbox.co.in/tulip-petal-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1750920840.jpg","https://jewelbox.co.in/tulip-petal-diamond-studs/","₹37,138","Tulip Petal Diamond Encrusted Studs"
"https://jewelbox.co.in/soraya-twinlight-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_WER1517_1749799860.jpg","https://jewelbox.co.in/soraya-twinlight-diamond-studs/","₹3,22,033","Soraya Twinlight Diamond Studs"
"https://jewelbox.co.in/leafy-sparkle-twig-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1750922651.jpg","https://jewelbox.co.in/leafy-sparkle-twig-diamond-earrings/","₹17,507","Leafy Sparkle Twig Diamond Earrings"
"https://jewelbox.co.in/lolita-starling-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_WER1698_1749807899.jpg","https://jewelbox.co.in/lolita-starling-diamond-hoops/","₹26,521","Lolita Starling Diamond Hoops"
"https://jewelbox.co.in/glam-starling-diamond-ear-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_WER1699_1749808543.jpg","https://jewelbox.co.in/glam-starling-diamond-ear-hoops/","₹24,698","Glam Starling Diamond Ear Hoops"
"https://jewelbox.co.in/lillyana-bloom-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_WER1823_1749817445.jpg","https://jewelbox.co.in/lillyana-bloom-diamond-ear-studs/","₹14,267","Lillyana Bloom Diamond Ear Studs"
"https://jewelbox.co.in/radiant-swirl-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1750930940.jpg","https://jewelbox.co.in/radiant-swirl-diamond-earrings/","₹28,934","Radiant Swirl Diamond Earrings"
"https://jewelbox.co.in/sun-disk-diamond-sparkle-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1750923848.jpg","https://jewelbox.co.in/sun-disk-diamond-sparkle-stud-earrings/","₹26,741","Sun Disk Diamond Sparkle Stud Earrings"
